,Col#0,Col#1,Col#2,Col#3,Col#4
0,11.09408279692679,12.788256122832031,1.2621792669672267,15.190103862361552,3.467880170299938
1,14.69870498170306,14.733676000090542,14.349570258040808,9.687821443511643,19.27227178257358
2,9.18925989695394,5.694921857709509,13.216059803299371,3.7910638685414475,19.80998348234893
3,13.238627783624597,5.981779390121599,16.362909528568167,12.122290587494096,19.443263772311415
4,8.944248997943061,17.93853322825869,2.1394722236165635,16.297890656979654,16.20450836548734
5,8.883365546926372,0.7578373000006162,4.172031556537375,6.237254537161453,11.602778032869068
6,15.306392100365931,16.99041463766332,9.238820677398593,12.211273894862444,0.5380219464836652
7,10.857693472627327,17.06357978164534,14.308065109679049,7.75829640236794,6.267297854651214
8,8.473225228961802,9.385710293404573,7.819463360385168,3.758306005727792,5.676486529781887
9,5.992837764977915,8.40351374493235,15.55525253071088,7.6735499032233845,16.98794056039928
10,3.4315331261803315,17.559149475287015,7.3008512850494025,9.535969758853424,9.77923021789058
11,12.6889630000222,14.751702541455716,0.6871995503747087,2.4657834806817935,6.941069406614372
12,1.837657573856864,18.164267700199172,4.329950593016462,14.651725909995163,14.254344097828705
13,2.4564819901600896,12.73993958878261,10.041675509324415,15.60941805203601,12.068465653644509
14,9.715864120128238,19.074350006517385,11.76323970578627,9.272878196439079,15.366401883992884
15,4.353205218458423,5.387035967550681,6.561561710912168,6.0283164900432045,1.2563792877424504
16,1.9762701063050283,19.521960445912676,13.190524730341751,13.215144779704417,16.954803410401627
17,8.306562929487859,7.255437152973967,10.493196107662055,11.45412679116907,3.7130295254024053
18,12.376279192043913,13.811670504482018,1.2077988449708554,3.3692817335157037,18.446907272047085
19,18.938239189415615,0.5221843266197583,5.983906977339857,0.6271747450610802,1.6366255701130517
20,11.099465637223652,18.688740672912626,5.655649468215927,6.906628180432987,9.910522651929197
21,6.394258686054269,18.716043475503465,14.409488356262692,3.708552651088289,6.291481923052979
22,5.190868871507987,16.334249978512773,14.91991766541863,13.223191460697615,10.29485319077187
23,14.384938647540032,11.887353532595938,13.3428351415021,2.2870582567173945,6.897794832213485
24,6.173900995825695,7.656988271553819,10.348479829174526,14.067324136423402,5.322634716437018
25,6.596060483777269,17.66351269035624,16.007833808504355,18.596303101806537,15.982175001415982
26,11.067690104228724,2.3498157775897828,1.417788594297542,14.03841253644884,5.860441309414539
27,18.93142405557957,14.676213582467446,5.362968182474182,7.947596956600549,16.157204455162397
28,1.6630743859143104,17.069401025966418,18.035233892978205,19.802793125986987,1.4550226096652665
29,13.856660780585596,3.919092460034513,14.962667950192545,10.890531227752279,1.7659884386781204
30,4.258125370029792,12.888753873371593,18.24345965763386,11.170698805826575,19.368138864110676
31,15.925970551686312,5.878399509378657,2.933483022408422,3.7154202103196843,16.534377770627334
32,4.833708350248769,1.2627257286446472,16.861384612743613,2.1359596770285405,3.896118233539776
33,13.534122262082946,4.032854335560813,2.6185167196971806,5.43808677365436,1.9582196908880076
34,11.75183927839894,3.8252816895456174,7.866041476524065,9.386260073689355,17.750720667480067
35,16.42657331996865,18.972854647997153,15.200341134992422,4.7158332798493845,16.456783229347746
36,11.346869733064219,11.125424254029161,11.763616154897186,3.275100829891094,13.336845374153043
37,12.662601912526611,8.702894357652163,9.812474873757836,6.214190227082902,12.476175747387945
38,8.626509110516123,19.696498047668385,8.555027220071493,19.238527543756526,3.836578502307225
39,2.8721643403136445,7.115733288113432,9.06890856114371,5.0226581266742345,10.798722153137494
40,19.448227375706114,6.070622336278596,2.401851891342109,17.35104821490059,7.7005448999334
41,5.58313444270714,6.492034004947189,6.285975925732947,3.237223076128778,4.487793894036179
42,3.123347677702639,14.585034996886321,19.501552077218733,17.723263551263468,8.961592331396858
43,14.967688460788311,6.040191788826304,4.51403494719935,4.489120941921982,6.9507249305138
44,16.43486955690673,16.96141754161838,5.274519237847618,4.880337795026105,10.263360987884617
45,4.847701239832212,1.0111617384279816,9.787238439330796,5.151071559677402,12.947067111807032
46,1.0202060282160428,0.6848816286129596,3.3024293633782555,0.61484380279701,12.899047771221689
47,10.857135770872626,16.666633672007634,11.69004624500898,5.521836047445547,15.734083742143245
48,5.526051481655736,3.2876919825531714,9.523926480352428,3.670881043616598,19.316918620124145
49,6.329189393900284,1.463900240955523,16.512461792299366,10.895493400272223,9.067046388187128
50,11.92199118644214,11.224036545180844,5.8761887476527805,1.2835819234226231,2.6657747642218395
51,13.883763335675905,17.922086656770944,3.5106382352465486,8.98724483288005,3.761037497410002
52,19.3896662595558,5.700686078833814,11.085352077884782,15.752154891853225,18.34357298193154
53,3.216992105444913,5.664112353835643,3.6690425250227565,4.798166113732168,5.658685002756467
54,12.788508264286458,13.480147631681472,19.98686465637694,18.78110140462096,8.954688220947107
55,5.333421434668411,3.841735484308973,5.744251952021149,5.565056939911802,15.630266254098437
56,13.80479619222287,4.193705517604514,7.655093586654668,1.4735932355226375,4.553100005128091
57,16.30312001469307,15.320718029894028,6.543275539283179,15.341369917631502,13.79803920569387
58,1.9048524356895427,10.641902872639362,4.071045138748897,18.70103840523886,5.514907483158315
59,17.773506171404374,11.512697792546764,12.47920196661554,2.6048105976623566,1.5423981794028314
60,3.5861220401671066,13.741957327867311,16.917965902750844,1.1250347617821244,8.365045990428353
61,11.901372610804664,18.206905582601788,12.7813993335346,9.60888858363852,16.097841649367364
62,4.435809539460999,10.782183988992943,13.090530749959076,15.516881593629655,6.053014604321628
63,3.108597575493248,19.08236673370713,10.563275929022614,18.996476134128983,11.993061214822683
64,17.86054276141114,18.898327848461722,9.89027329399295,11.809996040235992,9.240960325661847
65,4.932822019760487,12.183212709936019,11.151302416149438,7.241569231985649,0.7949850348956358
66,17.00435499677858,11.04336318759306,18.730438117329722,7.829448799509728,8.751592930504387
67,18.403433598786734,12.656260762474256,13.231860310106848,0.8675860258406376,3.8748762096268043
68,15.882593342577808,9.132454628659838,10.07526415350282,18.4259486975601,9.597197077492702
69,2.4143385706568585,7.404717483070069,11.267111418217187,3.8327108802496768,11.452628543140648
70,4.9535201758518195,18.657811503750867,14.3799347812841,6.428014788789858,16.71442207685385
71,11.096827208150444,14.409141678199651,16.985173625728233,13.384223233301023,17.249460506583716
72,5.4243458194035155,15.452465259675847,1.1746152469454127,14.703941497285616,2.1912073897550295
73,8.749806515088617,0.8551853753646859,4.591022014313753,10.768922951300954,9.901531345734071
74,15.165090203494367,4.539369029091403,18.533230133806224,12.680878847405952,19.738110671384035
75,12.76698102854406,15.781136821460617,4.0759842116449025,4.3922488073295005,12.689020361681235
76,9.297386762725768,10.041805691892922,7.14359364938106,17.50981124641796,13.464827526163779
77,19.89259223693072,14.135027234354464,4.239799876047742,0.9152253795720259,13.479100662867179
78,4.745192513424257,6.704332895950282,9.354486558346952,6.303674113368292,3.4356868031437644
79,2.6151194144345475,6.131936736324727,13.441844229838487,11.320443936873653,11.767343085875016
80,3.3995367437164283,9.745459509969768,0.6031015665623587,7.263119247813596,11.291344964639523
81,5.178928195043609,2.379535244887239,17.56785536329408,0.5350668160805843,15.221177111752407
82,11.672327291005303,16.6849649710429,14.662739053827243,1.8952854775348422,7.239750863697145
83,14.238107731747979,7.481547546677068,18.11737928481053,1.8022688249475451,2.1464279506126114
84,7.8156141851937315,11.608234072734687,4.82583387324267,19.261795912700443,3.867074248876071
85,6.645043455911208,4.40048542072357,1.6500828107132874,1.3773492087812143,4.546311802948988
86,3.839904806367194,3.219055564205228,11.276474405702153,5.935482741577478,13.918314995921058
87,3.44349890640323,6.488714036150595,14.294761865849827,10.135355250133362,2.0049798860746804
88,19.512961414896683,0.5243043582018064,10.53705862959338,15.43114719978045,5.5030444075699165
89,15.256726201863565,10.845868003951233,3.0881933750891557,5.279716404951177,13.322474793889269
90,13.56996212737618,6.363607595006827,7.166213091944299,1.696173130469355,18.30876308385581
91,6.04943950144738,18.67379241215853,10.013011978857481,2.469577934330538,5.246487674198748
92,19.839006239463025,14.078033914864703,1.7936544170309796,5.076243044306528,5.922404664530046
93,8.952602532274978,11.021080990900176,19.72091037729064,13.570232568625793,2.627040764767778
94,17.949558741720608,18.45299075230456,2.8908059544372997,3.0901851382437515,18.30871648331039
95,9.55453884786689,15.825169016251792,0.7439669436032905,13.850706739231775,1.831544266933255
96,3.883819092786538,1.2535237163948818,3.045892129651895,18.963329017935475,16.835258467480497
97,11.743356234287663,17.336897722553196,18.689692216335047,9.981261222245452,9.883498472592413
98,19.393644374349485,11.15174430174657,2.6241347968027497,13.469515779859604,1.3835252543550196
99,14.637616978886705,5.124226231730714,3.3062310156699484,3.7129301501348566,17.612965997359808
100,18.501246493602263,11.217524841686656,17.616412588140644,18.412810448659496,2.7258088796087714
101,2.212906732070677,8.157605878290118,18.861058241992904,17.897523397582138,0.5961448290233096
102,1.8697012417745102,8.203858715020953,2.3682118163762254,8.205781813631331,10.980176681264755
103,19.78375138324286,12.41958933353612,3.9296905897996046,10.639753258380157,18.83144748087307
104,7.014968055381105,6.05959663319224,8.470237976858447,17.412155611288483,3.511438926725169
105,9.102605803619156,10.05900019817061,19.5673834871683,3.311695738915684,13.036111082828922
106,9.395068076751715,16.192256760070503,15.142841768942459,12.44334111048102,3.110448667848634
107,14.009106769496457,1.194138532446278,8.779747030539832,4.560210258083487,13.722934124938083
108,2.293930330325044,6.994600805264555,10.850319803817564,12.620139592040948,14.087905568842574
109,8.340488179856328,18.149775580714376,9.608215283473497,14.215528505919975,3.631121418775919
